frame_number,position_x,position_y,position_z,orientation_w,orientation_x,orientation_y,orientation_z
1.507000000000000000e+03,3.790000000000000036e-01,3.790000000000000036e-01,5.190000000000000391e+00,6.860000000000000542e-01,0.000000000000000000e+00,7.279999999999999805e-01,0.000000000000000000e+00
1.508000000000000000e+03,3.860000000000000098e-01,3.860000000000000098e-01,5.192999999999999616e+00,6.850000000000000533e-01,0.000000000000000000e+00,7.279999999999999805e-01,0.000000000000000000e+00
1.509000000000000000e+03,3.930000000000000160e-01,3.930000000000000160e-01,5.195999999999999730e+00,6.850000000000000533e-01,0.000000000000000000e+00,7.289999999999999813e-01,0.000000000000000000e+00
1.510000000000000000e+03,4.000000000000000222e-01,4.000000000000000222e-01,5.200000000000000178e+00,6.850000000000000533e-01,0.000000000000000000e+00,7.289999999999999813e-01,0.000000000000000000e+00
1.511000000000000000e+03,4.069999999999999729e-01,4.069999999999999729e-01,5.203000000000000291e+00,6.840000000000000524e-01,0.000000000000000000e+00,7.289999999999999813e-01,0.000000000000000000e+00
1.512000000000000000e+03,4.139999999999999791e-01,4.139999999999999791e-01,5.206999999999999851e+00,6.840000000000000524e-01,0.000000000000000000e+00,7.299999999999999822e-01,0.000000000000000000e+00
1.513000000000000000e+03,4.199999999999999845e-01,4.199999999999999845e-01,5.209999999999999964e+00,6.830000000000000515e-01,0.000000000000000000e+00,7.299999999999999822e-01,0.000000000000000000e+00
1.514000000000000000e+03,4.269999999999999907e-01,4.269999999999999907e-01,5.214000000000000412e+00,6.830000000000000515e-01,0.000000000000000000e+00,7.299999999999999822e-01,0.000000000000000000e+00
1.515000000000000000e+03,4.339999999999999969e-01,4.339999999999999969e-01,5.216999999999999638e+00,6.830000000000000515e-01,0.000000000000000000e+00,7.309999999999999831e-01,0.000000000000000000e+00
1.516000000000000000e+03,4.410000000000000031e-01,4.410000000000000031e-01,5.221000000000000085e+00,6.820000000000000506e-01,0.000000000000000000e+00,7.309999999999999831e-01,0.000000000000000000e+00
1.517000000000000000e+03,4.480000000000000093e-01,4.480000000000000093e-01,5.224000000000000199e+00,6.820000000000000506e-01,0.000000000000000000e+00,7.319999999999999840e-01,0.000000000000000000e+00
1.518000000000000000e+03,4.550000000000000155e-01,4.550000000000000155e-01,5.227000000000000313e+00,6.810000000000000497e-01,0.000000000000000000e+00,7.319999999999999840e-01,0.000000000000000000e+00
1.519000000000000000e+03,4.620000000000000218e-01,4.620000000000000218e-01,5.230999999999999872e+00,6.810000000000000497e-01,0.000000000000000000e+00,7.319999999999999840e-01,0.000000000000000000e+00
1.520000000000000000e+03,4.689999999999999725e-01,4.689999999999999725e-01,5.233999999999999986e+00,6.810000000000000497e-01,0.000000000000000000e+00,7.329999999999999849e-01,0.000000000000000000e+00
1.521000000000000000e+03,4.759999999999999787e-01,4.759999999999999787e-01,5.238000000000000433e+00,6.800000000000000488e-01,0.000000000000000000e+00,7.329999999999999849e-01,0.000000000000000000e+00
1.522000000000000000e+03,4.819999999999999840e-01,4.819999999999999840e-01,5.240999999999999659e+00,6.800000000000000488e-01,0.000000000000000000e+00,7.329999999999999849e-01,0.000000000000000000e+00
1.523000000000000000e+03,4.889999999999999902e-01,4.889999999999999902e-01,5.245000000000000107e+00,6.790000000000000480e-01,0.000000000000000000e+00,7.339999999999999858e-01,0.000000000000000000e+00
1.524000000000000000e+03,4.959999999999999964e-01,4.959999999999999964e-01,5.248000000000000220e+00,6.790000000000000480e-01,0.000000000000000000e+00,7.339999999999999858e-01,0.000000000000000000e+00
1.525000000000000000e+03,5.030000000000000027e-01,5.030000000000000027e-01,5.251999999999999780e+00,6.790000000000000480e-01,0.000000000000000000e+00,7.339999999999999858e-01,0.000000000000000000e+00
1.526000000000000000e+03,5.100000000000000089e-01,5.100000000000000089e-01,5.254999999999999893e+00,6.780000000000000471e-01,0.000000000000000000e+00,7.349999999999999867e-01,0.000000000000000000e+00
1.527000000000000000e+03,5.170000000000000151e-01,5.170000000000000151e-01,5.258000000000000007e+00,6.780000000000000471e-01,0.000000000000000000e+00,7.349999999999999867e-01,0.000000000000000000e+00
1.528000000000000000e+03,5.240000000000000213e-01,5.240000000000000213e-01,5.261999999999999567e+00,6.770000000000000462e-01,0.000000000000000000e+00,7.359999999999999876e-01,0.000000000000000000e+00
1.529000000000000000e+03,5.310000000000000275e-01,5.310000000000000275e-01,5.264999999999999680e+00,6.770000000000000462e-01,0.000000000000000000e+00,7.359999999999999876e-01,0.000000000000000000e+00
1.530000000000000000e+03,5.380000000000000338e-01,5.380000000000000338e-01,5.269000000000000128e+00,6.770000000000000462e-01,0.000000000000000000e+00,7.359999999999999876e-01,0.000000000000000000e+00
1.531000000000000000e+03,5.440000000000000391e-01,5.440000000000000391e-01,5.272000000000000242e+00,6.760000000000000453e-01,0.000000000000000000e+00,7.369999999999999885e-01,0.000000000000000000e+00
1.532000000000000000e+03,5.510000000000000453e-01,5.510000000000000453e-01,5.275999999999999801e+00,6.760000000000000453e-01,0.000000000000000000e+00,7.369999999999999885e-01,0.000000000000000000e+00
1.533000000000000000e+03,5.580000000000000515e-01,5.580000000000000515e-01,5.278999999999999915e+00,6.750000000000000444e-01,0.000000000000000000e+00,7.369999999999999885e-01,0.000000000000000000e+00
1.534000000000000000e+03,5.649999999999999467e-01,5.649999999999999467e-01,5.283000000000000362e+00,6.750000000000000444e-01,0.000000000000000000e+00,7.379999999999999893e-01,0.000000000000000000e+00
1.535000000000000000e+03,5.719999999999999529e-01,5.719999999999999529e-01,5.285999999999999588e+00,6.750000000000000444e-01,0.000000000000000000e+00,7.379999999999999893e-01,0.000000000000000000e+00
1.536000000000000000e+03,5.789999999999999591e-01,5.789999999999999591e-01,5.288999999999999702e+00,6.740000000000000435e-01,0.000000000000000000e+00,7.389999999999999902e-01,0.000000000000000000e+00
1.537000000000000000e+03,5.859999999999999654e-01,5.859999999999999654e-01,5.293000000000000149e+00,6.740000000000000435e-01,0.000000000000000000e+00,7.389999999999999902e-01,0.000000000000000000e+00
1.538000000000000000e+03,5.929999999999999716e-01,5.929999999999999716e-01,5.296000000000000263e+00,6.730000000000000426e-01,0.000000000000000000e+00,7.389999999999999902e-01,0.000000000000000000e+00
1.539000000000000000e+03,5.999999999999999778e-01,5.999999999999999778e-01,5.299999999999999822e+00,6.730000000000000426e-01,0.000000000000000000e+00,7.399999999999999911e-01,0.000000000000000000e+00
1.540000000000000000e+03,6.059999999999999831e-01,6.059999999999999831e-01,5.302999999999999936e+00,6.730000000000000426e-01,0.000000000000000000e+00,7.399999999999999911e-01,0.000000000000000000e+00
1.541000000000000000e+03,6.129999999999999893e-01,6.129999999999999893e-01,5.307000000000000384e+00,6.720000000000000417e-01,0.000000000000000000e+00,7.399999999999999911e-01,0.000000000000000000e+00
1.542000000000000000e+03,6.199999999999999956e-01,6.199999999999999956e-01,5.309999999999999609e+00,6.720000000000000417e-01,0.000000000000000000e+00,7.409999999999999920e-01,0.000000000000000000e+00
1.543000000000000000e+03,6.270000000000000018e-01,6.270000000000000018e-01,5.314000000000000057e+00,6.710000000000000409e-01,0.000000000000000000e+00,7.409999999999999920e-01,0.000000000000000000e+00
1.544000000000000000e+03,6.340000000000000080e-01,6.340000000000000080e-01,5.317000000000000171e+00,6.710000000000000409e-01,0.000000000000000000e+00,7.409999999999999920e-01,0.000000000000000000e+00
1.545000000000000000e+03,6.410000000000000142e-01,6.410000000000000142e-01,5.320000000000000284e+00,6.710000000000000409e-01,0.000000000000000000e+00,7.419999999999999929e-01,0.000000000000000000e+00
1.546000000000000000e+03,6.480000000000000204e-01,6.480000000000000204e-01,5.323999999999999844e+00,6.700000000000000400e-01,0.000000000000000000e+00,7.419999999999999929e-01,0.000000000000000000e+00
1.547000000000000000e+03,6.550000000000000266e-01,6.550000000000000266e-01,5.326999999999999957e+00,6.700000000000000400e-01,0.000000000000000000e+00,7.429999999999999938e-01,0.000000000000000000e+00
1.548000000000000000e+03,6.620000000000000329e-01,6.620000000000000329e-01,5.331000000000000405e+00,6.690000000000000391e-01,0.000000000000000000e+00,7.429999999999999938e-01,0.000000000000000000e+00
1.549000000000000000e+03,6.690000000000000391e-01,6.690000000000000391e-01,5.333999999999999631e+00,6.690000000000000391e-01,0.000000000000000000e+00,7.429999999999999938e-01,0.000000000000000000e+00
1.550000000000000000e+03,6.750000000000000444e-01,6.750000000000000444e-01,5.338000000000000078e+00,6.690000000000000391e-01,0.000000000000000000e+00,7.439999999999999947e-01,0.000000000000000000e+00
1.551000000000000000e+03,6.820000000000000506e-01,6.820000000000000506e-01,5.341000000000000192e+00,6.680000000000000382e-01,0.000000000000000000e+00,7.439999999999999947e-01,0.000000000000000000e+00
1.552000000000000000e+03,6.889999999999999458e-01,6.889999999999999458e-01,5.344999999999999751e+00,6.680000000000000382e-01,0.000000000000000000e+00,7.439999999999999947e-01,0.000000000000000000e+00
1.553000000000000000e+03,6.959999999999999520e-01,6.959999999999999520e-01,5.347999999999999865e+00,6.670000000000000373e-01,0.000000000000000000e+00,7.449999999999999956e-01,0.000000000000000000e+00
1.554000000000000000e+03,7.029999999999999583e-01,7.029999999999999583e-01,5.350999999999999979e+00,6.670000000000000373e-01,0.000000000000000000e+00,7.449999999999999956e-01,0.000000000000000000e+00
1.555000000000000000e+03,7.099999999999999645e-01,7.099999999999999645e-01,5.355000000000000426e+00,6.670000000000000373e-01,0.000000000000000000e+00,7.449999999999999956e-01,0.000000000000000000e+00
1.556000000000000000e+03,7.169999999999999707e-01,7.169999999999999707e-01,5.357999999999999652e+00,6.660000000000000364e-01,0.000000000000000000e+00,7.459999999999999964e-01,0.000000000000000000e+00
1.557000000000000000e+03,7.239999999999999769e-01,7.239999999999999769e-01,5.362000000000000099e+00,6.660000000000000364e-01,0.000000000000000000e+00,7.459999999999999964e-01,0.000000000000000000e+00
1.558000000000000000e+03,7.309999999999999831e-01,7.309999999999999831e-01,5.365000000000000213e+00,6.650000000000000355e-01,0.000000000000000000e+00,7.459999999999999964e-01,0.000000000000000000e+00
1.559000000000000000e+03,7.369999999999999885e-01,7.369999999999999885e-01,5.368999999999999773e+00,6.650000000000000355e-01,0.000000000000000000e+00,7.469999999999999973e-01,0.000000000000000000e+00
1.560000000000000000e+03,7.439999999999999947e-01,7.439999999999999947e-01,5.371999999999999886e+00,6.650000000000000355e-01,0.000000000000000000e+00,7.469999999999999973e-01,0.000000000000000000e+00
1.561000000000000000e+03,7.510000000000000009e-01,7.510000000000000009e-01,5.376000000000000334e+00,6.640000000000000346e-01,0.000000000000000000e+00,7.479999999999999982e-01,0.000000000000000000e+00
1.562000000000000000e+03,7.580000000000000071e-01,7.580000000000000071e-01,5.378999999999999559e+00,6.640000000000000346e-01,0.000000000000000000e+00,7.479999999999999982e-01,0.000000000000000000e+00
1.563000000000000000e+03,7.650000000000000133e-01,7.650000000000000133e-01,5.381999999999999673e+00,6.630000000000000338e-01,0.000000000000000000e+00,7.479999999999999982e-01,0.000000000000000000e+00
1.564000000000000000e+03,7.720000000000000195e-01,7.720000000000000195e-01,5.386000000000000121e+00,6.630000000000000338e-01,0.000000000000000000e+00,7.489999999999999991e-01,0.000000000000000000e+00
1.565000000000000000e+03,7.790000000000000258e-01,7.790000000000000258e-01,5.389000000000000234e+00,6.630000000000000338e-01,0.000000000000000000e+00,7.489999999999999991e-01,0.000000000000000000e+00
1.566000000000000000e+03,7.860000000000000320e-01,7.860000000000000320e-01,5.392999999999999794e+00,6.620000000000000329e-01,0.000000000000000000e+00,7.489999999999999991e-01,0.000000000000000000e+00
1.567000000000000000e+03,7.930000000000000382e-01,7.930000000000000382e-01,5.395999999999999908e+00,6.620000000000000329e-01,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00
1.568000000000000000e+03,7.990000000000000435e-01,7.990000000000000435e-01,5.400000000000000355e+00,6.610000000000000320e-01,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00
1.569000000000000000e+03,8.060000000000000497e-01,8.060000000000000497e-01,5.402999999999999581e+00,6.610000000000000320e-01,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00
1.570000000000000000e+03,8.129999999999999449e-01,8.129999999999999449e-01,5.407000000000000028e+00,6.610000000000000320e-01,0.000000000000000000e+00,7.510000000000000009e-01,0.000000000000000000e+00
1.571000000000000000e+03,8.199999999999999512e-01,8.199999999999999512e-01,5.410000000000000142e+00,6.600000000000000311e-01,0.000000000000000000e+00,7.510000000000000009e-01,0.000000000000000000e+00
1.572000000000000000e+03,8.269999999999999574e-01,8.269999999999999574e-01,5.413999999999999702e+00,6.600000000000000311e-01,0.000000000000000000e+00,7.520000000000000018e-01,0.000000000000000000e+00
1.573000000000000000e+03,8.339999999999999636e-01,8.339999999999999636e-01,5.416999999999999815e+00,6.590000000000000302e-01,0.000000000000000000e+00,7.520000000000000018e-01,0.000000000000000000e+00
1.574000000000000000e+03,8.409999999999999698e-01,8.409999999999999698e-01,5.419999999999999929e+00,6.590000000000000302e-01,0.000000000000000000e+00,7.520000000000000018e-01,0.000000000000000000e+00
1.575000000000000000e+03,8.479999999999999760e-01,8.479999999999999760e-01,5.424000000000000377e+00,6.580000000000000293e-01,0.000000000000000000e+00,7.530000000000000027e-01,0.000000000000000000e+00
1.576000000000000000e+03,8.549999999999999822e-01,8.549999999999999822e-01,5.426999999999999602e+00,6.580000000000000293e-01,0.000000000000000000e+00,7.530000000000000027e-01,0.000000000000000000e+00
1.577000000000000000e+03,8.609999999999999876e-01,8.609999999999999876e-01,5.431000000000000050e+00,6.580000000000000293e-01,0.000000000000000000e+00,7.530000000000000027e-01,0.000000000000000000e+00
1.578000000000000000e+03,8.679999999999999938e-01,8.679999999999999938e-01,5.434000000000000163e+00,6.570000000000000284e-01,0.000000000000000000e+00,7.540000000000000036e-01,0.000000000000000000e+00
1.579000000000000000e+03,8.750000000000000000e-01,8.750000000000000000e-01,5.437999999999999723e+00,6.570000000000000284e-01,0.000000000000000000e+00,7.540000000000000036e-01,0.000000000000000000e+00
1.580000000000000000e+03,8.820000000000000062e-01,8.820000000000000062e-01,5.440999999999999837e+00,6.560000000000000275e-01,0.000000000000000000e+00,7.540000000000000036e-01,0.000000000000000000e+00
1.581000000000000000e+03,8.890000000000000124e-01,8.890000000000000124e-01,5.445000000000000284e+00,6.560000000000000275e-01,0.000000000000000000e+00,7.550000000000000044e-01,0.000000000000000000e+00
1.582000000000000000e+03,8.960000000000000187e-01,8.960000000000000187e-01,5.448000000000000398e+00,6.560000000000000275e-01,0.000000000000000000e+00,7.550000000000000044e-01,0.000000000000000000e+00
1.583000000000000000e+03,9.030000000000000249e-01,9.030000000000000249e-01,5.450999999999999623e+00,6.550000000000000266e-01,0.000000000000000000e+00,7.550000000000000044e-01,0.000000000000000000e+00
1.584000000000000000e+03,9.100000000000000311e-01,9.100000000000000311e-01,5.455000000000000071e+00,6.550000000000000266e-01,0.000000000000000000e+00,7.560000000000000053e-01,0.000000000000000000e+00
1.585000000000000000e+03,9.170000000000000373e-01,9.170000000000000373e-01,5.458000000000000185e+00,6.540000000000000258e-01,0.000000000000000000e+00,7.560000000000000053e-01,0.000000000000000000e+00
1.586000000000000000e+03,9.240000000000000435e-01,9.240000000000000435e-01,5.461999999999999744e+00,6.540000000000000258e-01,0.000000000000000000e+00,7.560000000000000053e-01,0.000000000000000000e+00
1.587000000000000000e+03,9.300000000000000488e-01,9.300000000000000488e-01,5.464999999999999858e+00,6.540000000000000258e-01,0.000000000000000000e+00,7.570000000000000062e-01,0.000000000000000000e+00
1.588000000000000000e+03,9.370000000000000551e-01,9.370000000000000551e-01,5.469000000000000306e+00,6.530000000000000249e-01,0.000000000000000000e+00,7.570000000000000062e-01,0.000000000000000000e+00
1.589000000000000000e+03,9.439999999999999503e-01,9.439999999999999503e-01,5.472000000000000419e+00,6.530000000000000249e-01,0.000000000000000000e+00,7.580000000000000071e-01,0.000000000000000000e+00
1.590000000000000000e+03,9.509999999999999565e-01,9.509999999999999565e-01,5.475999999999999979e+00,6.520000000000000240e-01,0.000000000000000000e+00,7.580000000000000071e-01,0.000000000000000000e+00
1.591000000000000000e+03,9.579999999999999627e-01,9.579999999999999627e-01,5.479000000000000092e+00,6.520000000000000240e-01,0.000000000000000000e+00,7.580000000000000071e-01,0.000000000000000000e+00
1.592000000000000000e+03,9.649999999999999689e-01,9.649999999999999689e-01,5.482000000000000206e+00,6.520000000000000240e-01,0.000000000000000000e+00,7.590000000000000080e-01,0.000000000000000000e+00
1.593000000000000000e+03,9.719999999999999751e-01,9.719999999999999751e-01,5.485999999999999766e+00,6.510000000000000231e-01,0.000000000000000000e+00,7.590000000000000080e-01,0.000000000000000000e+00
1.594000000000000000e+03,9.789999999999999813e-01,9.789999999999999813e-01,5.488999999999999879e+00,6.510000000000000231e-01,0.000000000000000000e+00,7.590000000000000080e-01,0.000000000000000000e+00
1.595000000000000000e+03,9.859999999999999876e-01,9.859999999999999876e-01,5.493000000000000327e+00,6.500000000000000222e-01,0.000000000000000000e+00,7.600000000000000089e-01,0.000000000000000000e+00
1.596000000000000000e+03,9.919999999999999929e-01,9.919999999999999929e-01,5.496000000000000441e+00,6.500000000000000222e-01,0.000000000000000000e+00,7.600000000000000089e-01,0.000000000000000000e+00
1.597000000000000000e+03,9.989999999999999991e-01,9.989999999999999991e-01,5.500000000000000000e+00,6.490000000000000213e-01,0.000000000000000000e+00,7.600000000000000089e-01,0.000000000000000000e+00
1.598000000000000000e+03,1.006000000000000005e+00,1.006000000000000005e+00,5.503000000000000114e+00,6.490000000000000213e-01,0.000000000000000000e+00,7.610000000000000098e-01,0.000000000000000000e+00
1.599000000000000000e+03,1.012999999999999901e+00,1.012999999999999901e+00,5.506999999999999673e+00,6.490000000000000213e-01,0.000000000000000000e+00,7.610000000000000098e-01,0.000000000000000000e+00
1.600000000000000000e+03,1.020000000000000018e+00,1.020000000000000018e+00,5.509999999999999787e+00,6.480000000000000204e-01,0.000000000000000000e+00,7.610000000000000098e-01,0.000000000000000000e+00
1.601000000000000000e+03,1.026999999999999913e+00,1.026999999999999913e+00,5.512999999999999901e+00,6.480000000000000204e-01,0.000000000000000000e+00,7.620000000000000107e-01,0.000000000000000000e+00
1.602000000000000000e+03,1.034000000000000030e+00,1.034000000000000030e+00,5.517000000000000348e+00,6.470000000000000195e-01,0.000000000000000000e+00,7.620000000000000107e-01,0.000000000000000000e+00
1.603000000000000000e+03,1.040999999999999925e+00,1.040999999999999925e+00,5.519999999999999574e+00,6.470000000000000195e-01,0.000000000000000000e+00,7.620000000000000107e-01,0.000000000000000000e+00
1.604000000000000000e+03,1.048000000000000043e+00,1.048000000000000043e+00,5.524000000000000021e+00,6.470000000000000195e-01,0.000000000000000000e+00,7.630000000000000115e-01,0.000000000000000000e+00
1.605000000000000000e+03,1.054000000000000048e+00,1.054000000000000048e+00,5.527000000000000135e+00,6.460000000000000187e-01,0.000000000000000000e+00,7.630000000000000115e-01,0.000000000000000000e+00
1.606000000000000000e+03,1.060999999999999943e+00,1.060999999999999943e+00,5.530999999999999694e+00,6.460000000000000187e-01,0.000000000000000000e+00,7.640000000000000124e-01,0.000000000000000000e+00
1.607000000000000000e+03,1.068000000000000060e+00,1.068000000000000060e+00,5.533999999999999808e+00,6.450000000000000178e-01,0.000000000000000000e+00,7.640000000000000124e-01,0.000000000000000000e+00
1.608000000000000000e+03,1.074999999999999956e+00,1.074999999999999956e+00,5.538000000000000256e+00,6.450000000000000178e-01,0.000000000000000000e+00,7.640000000000000124e-01,0.000000000000000000e+00
1.609000000000000000e+03,1.082000000000000073e+00,1.082000000000000073e+00,5.541000000000000369e+00,6.450000000000000178e-01,0.000000000000000000e+00,7.650000000000000133e-01,0.000000000000000000e+00
1.610000000000000000e+03,1.088999999999999968e+00,1.088999999999999968e+00,5.543999999999999595e+00,6.440000000000000169e-01,0.000000000000000000e+00,7.650000000000000133e-01,0.000000000000000000e+00
1.611000000000000000e+03,1.096000000000000085e+00,1.096000000000000085e+00,5.548000000000000043e+00,6.440000000000000169e-01,0.000000000000000000e+00,7.650000000000000133e-01,0.000000000000000000e+00
1.612000000000000000e+03,1.102999999999999980e+00,1.102999999999999980e+00,5.551000000000000156e+00,6.430000000000000160e-01,0.000000000000000000e+00,7.660000000000000142e-01,0.000000000000000000e+00
1.613000000000000000e+03,1.110000000000000098e+00,1.110000000000000098e+00,5.554999999999999716e+00,6.430000000000000160e-01,0.000000000000000000e+00,7.660000000000000142e-01,0.000000000000000000e+00
1.614000000000000000e+03,1.116000000000000103e+00,1.116000000000000103e+00,5.557999999999999829e+00,6.420000000000000151e-01,0.000000000000000000e+00,7.660000000000000142e-01,0.000000000000000000e+00
1.615000000000000000e+03,1.122999999999999998e+00,1.122999999999999998e+00,5.562000000000000277e+00,6.420000000000000151e-01,0.000000000000000000e+00,7.670000000000000151e-01,0.000000000000000000e+00
1.616000000000000000e+03,1.129999999999999893e+00,1.129999999999999893e+00,5.565000000000000391e+00,6.420000000000000151e-01,0.000000000000000000e+00,7.670000000000000151e-01,0.000000000000000000e+00
1.617000000000000000e+03,1.137000000000000011e+00,1.137000000000000011e+00,5.568999999999999950e+00,6.410000000000000142e-01,0.000000000000000000e+00,7.670000000000000151e-01,0.000000000000000000e+00
1.618000000000000000e+03,1.143999999999999906e+00,1.143999999999999906e+00,5.572000000000000064e+00,6.410000000000000142e-01,0.000000000000000000e+00,7.680000000000000160e-01,0.000000000000000000e+00
1.619000000000000000e+03,1.151000000000000023e+00,1.151000000000000023e+00,5.575000000000000178e+00,6.400000000000000133e-01,0.000000000000000000e+00,7.680000000000000160e-01,0.000000000000000000e+00
1.620000000000000000e+03,1.157999999999999918e+00,1.157999999999999918e+00,5.578999999999999737e+00,6.400000000000000133e-01,0.000000000000000000e+00,7.680000000000000160e-01,0.000000000000000000e+00
1.621000000000000000e+03,1.165000000000000036e+00,1.165000000000000036e+00,5.581999999999999851e+00,6.400000000000000133e-01,0.000000000000000000e+00,7.690000000000000169e-01,0.000000000000000000e+00
1.622000000000000000e+03,1.171999999999999931e+00,1.171999999999999931e+00,5.586000000000000298e+00,6.390000000000000124e-01,0.000000000000000000e+00,7.690000000000000169e-01,0.000000000000000000e+00
1.623000000000000000e+03,1.177999999999999936e+00,1.177999999999999936e+00,5.589000000000000412e+00,6.390000000000000124e-01,0.000000000000000000e+00,7.690000000000000169e-01,0.000000000000000000e+00
1.624000000000000000e+03,1.185000000000000053e+00,1.185000000000000053e+00,5.592999999999999972e+00,6.380000000000000115e-01,0.000000000000000000e+00,7.700000000000000178e-01,0.000000000000000000e+00
1.625000000000000000e+03,1.191999999999999948e+00,1.191999999999999948e+00,5.596000000000000085e+00,6.380000000000000115e-01,0.000000000000000000e+00,7.700000000000000178e-01,0.000000000000000000e+00
1.626000000000000000e+03,1.199000000000000066e+00,1.199000000000000066e+00,5.599999999999999645e+00,6.370000000000000107e-01,0.000000000000000000e+00,7.700000000000000178e-01,0.000000000000000000e+00
1.627000000000000000e+03,1.205999999999999961e+00,1.205999999999999961e+00,5.602999999999999758e+00,6.370000000000000107e-01,0.000000000000000000e+00,7.710000000000000187e-01,0.000000000000000000e+00
1.628000000000000000e+03,1.213000000000000078e+00,1.213000000000000078e+00,5.605999999999999872e+00,6.370000000000000107e-01,0.000000000000000000e+00,7.710000000000000187e-01,0.000000000000000000e+00
1.629000000000000000e+03,1.219999999999999973e+00,1.219999999999999973e+00,5.610000000000000320e+00,6.360000000000000098e-01,0.000000000000000000e+00,7.720000000000000195e-01,0.000000000000000000e+00
1.630000000000000000e+03,1.227000000000000091e+00,1.227000000000000091e+00,5.613000000000000433e+00,6.360000000000000098e-01,0.000000000000000000e+00,7.720000000000000195e-01,0.000000000000000000e+00
1.631000000000000000e+03,1.233999999999999986e+00,1.233999999999999986e+00,5.616999999999999993e+00,6.350000000000000089e-01,0.000000000000000000e+00,7.720000000000000195e-01,0.000000000000000000e+00
1.632000000000000000e+03,1.241000000000000103e+00,1.241000000000000103e+00,5.620000000000000107e+00,6.350000000000000089e-01,0.000000000000000000e+00,7.730000000000000204e-01,0.000000000000000000e+00
1.633000000000000000e+03,1.247000000000000108e+00,1.247000000000000108e+00,5.623999999999999666e+00,6.350000000000000089e-01,0.000000000000000000e+00,7.730000000000000204e-01,0.000000000000000000e+00
1.634000000000000000e+03,1.254000000000000004e+00,1.254000000000000004e+00,5.626999999999999780e+00,6.340000000000000080e-01,0.000000000000000000e+00,7.730000000000000204e-01,0.000000000000000000e+00
1.635000000000000000e+03,1.260999999999999899e+00,1.260999999999999899e+00,5.631000000000000227e+00,6.340000000000000080e-01,0.000000000000000000e+00,7.740000000000000213e-01,0.000000000000000000e+00
1.636000000000000000e+03,1.268000000000000016e+00,1.268000000000000016e+00,5.634000000000000341e+00,6.330000000000000071e-01,0.000000000000000000e+00,7.740000000000000213e-01,0.000000000000000000e+00
1.637000000000000000e+03,1.274999999999999911e+00,1.274999999999999911e+00,5.636999999999999567e+00,6.330000000000000071e-01,0.000000000000000000e+00,7.740000000000000213e-01,0.000000000000000000e+00
1.638000000000000000e+03,1.282000000000000028e+00,1.282000000000000028e+00,5.641000000000000014e+00,6.320000000000000062e-01,0.000000000000000000e+00,7.750000000000000222e-01,0.000000000000000000e+00
1.639000000000000000e+03,1.288999999999999924e+00,1.288999999999999924e+00,5.644000000000000128e+00,6.320000000000000062e-01,0.000000000000000000e+00,7.750000000000000222e-01,0.000000000000000000e+00
1.640000000000000000e+03,1.296000000000000041e+00,1.296000000000000041e+00,5.647999999999999687e+00,6.320000000000000062e-01,0.000000000000000000e+00,7.750000000000000222e-01,0.000000000000000000e+00
1.641000000000000000e+03,1.302999999999999936e+00,1.302999999999999936e+00,5.650999999999999801e+00,6.310000000000000053e-01,0.000000000000000000e+00,7.760000000000000231e-01,0.000000000000000000e+00
1.642000000000000000e+03,1.308999999999999941e+00,1.308999999999999941e+00,5.655000000000000249e+00,6.310000000000000053e-01,0.000000000000000000e+00,7.760000000000000231e-01,0.000000000000000000e+00
1.643000000000000000e+03,1.316000000000000059e+00,1.316000000000000059e+00,5.658000000000000362e+00,6.300000000000000044e-01,0.000000000000000000e+00,7.760000000000000231e-01,0.000000000000000000e+00
1.644000000000000000e+03,1.322999999999999954e+00,1.322999999999999954e+00,5.661999999999999922e+00,6.300000000000000044e-01,0.000000000000000000e+00,7.770000000000000240e-01,0.000000000000000000e+00
1.645000000000000000e+03,1.330000000000000071e+00,1.330000000000000071e+00,5.665000000000000036e+00,6.300000000000000044e-01,0.000000000000000000e+00,7.770000000000000240e-01,0.000000000000000000e+00
1.646000000000000000e+03,1.336999999999999966e+00,1.336999999999999966e+00,5.668999999999999595e+00,6.290000000000000036e-01,0.000000000000000000e+00,7.770000000000000240e-01,0.000000000000000000e+00
1.647000000000000000e+03,1.344000000000000083e+00,1.344000000000000083e+00,5.671999999999999709e+00,6.290000000000000036e-01,0.000000000000000000e+00,7.780000000000000249e-01,0.000000000000000000e+00
1.648000000000000000e+03,1.350999999999999979e+00,1.350999999999999979e+00,5.674999999999999822e+00,6.280000000000000027e-01,0.000000000000000000e+00,7.780000000000000249e-01,0.000000000000000000e+00
1.649000000000000000e+03,1.358000000000000096e+00,1.358000000000000096e+00,5.679000000000000270e+00,6.280000000000000027e-01,0.000000000000000000e+00,7.780000000000000249e-01,0.000000000000000000e+00
1.650000000000000000e+03,1.364999999999999991e+00,1.364999999999999991e+00,5.682000000000000384e+00,6.270000000000000018e-01,0.000000000000000000e+00,7.790000000000000258e-01,0.000000000000000000e+00
1.651000000000000000e+03,1.370999999999999996e+00,1.370999999999999996e+00,5.685999999999999943e+00,6.270000000000000018e-01,0.000000000000000000e+00,7.790000000000000258e-01,0.000000000000000000e+00
